item_id,track_id,track_name,artist_names,danceability,energy,valence,acousticness,tempo,cluster_5f
880,14LdhxElpZS0rKVV4nxtdA,queen of kings,alessandra,0.4946107784431138,0.9162531017369728,0.1463157894736842,0.0700130756523739,0.479168556037219,1
881,14WWzenpaEgQZlqPq2nk4v,work,rihanna drake,0.6886227544910181,0.5295698924731184,0.5536842105263159,0.0756469211482054,0.2736171319052715,0
882,14boA065HMHWvqyPPEeN4y,i dont even speak spanish lol  feat rio santana judah andrez babii,xxxtentacion rio santana judah andrez babii,0.7389221556886229,0.5574855252274608,0.5368421052631579,0.1187055974377753,0.2618093217008567,0
883,14f1n3XCW3fQhAODW0CwLK,wolke 10,mero,0.7425149700598804,0.8014888337468984,0.38,0.0665925266013333,0.3221603516345322,1
884,14gkWVFMwdxBMyqBw1wmIg,safety net feat ty dolla ign,ariana grande ty dolla ign,0.4814371257485031,0.5967741935483871,0.0627368421052631,0.0707173063393528,0.6962919969286392,1
885,14kYOiFVPb7E7NfFbqhdln,goodnight n go,ariana grande,0.6682634730538923,0.4468569065343258,0.2189473684210525,0.0218235757862431,0.3884243556490668,1
886,14kyXBpg91RVq8bNRDS1q2,true story,ariana grande,0.6886227544910181,0.521298593879239,0.3631578947368421,0.4808813793126621,0.5516599253925356,2
887,14mHfNsSHN0FbLftyjrV9g,leave me alone,flipp dinero,0.7688622754491019,0.7456575682382134,0.7473684210526316,0.1076391152138204,0.6245866057231302,0
888,14msK75pk3pA33pzPVNtBF,7 rings,ariana grande,0.6886227544910181,0.3093465674110835,0.3021052631578947,0.5814857631667975,0.1416211706237642,2
889,14rWuS6yllHOdfZ8sZsZUj,feel special,twice,0.6694610778443114,0.9689826302729528,0.6442105263157895,0.0297713221107198,0.4973730191839129,0
890,14sOS5L36385FJ3OL8hew4,happy now,kygo sandro cavazza,0.6502994011976049,0.5719602977667494,0.4842105263157894,0.3762528201043615,0.4309639115109523,1
891,14wf185UxfNbSy8dwt4r4q,mamacita,black eyed peas ozuna j rey soul,0.8910179640718564,0.6339950372208437,0.4168421052631579,0.1941588853283768,0.3524507403309573,1
892,152lZdxL1OR0ZMW6KquMif,location,khalid,0.7017964071856289,0.4416873449131513,0.3094736842105263,0.3319868912085421,0.2019842925289753,1
893,1597vvneWf0zoQrg2D8yH6,evoque prata,mc menor hr mc menor sg dj escobar,0.8646706586826348,0.5140612076095947,0.5136842105263159,0.3078418390835496,0.2421417299983675,0
894,15EH2glphTjcarRjAsc0EB,straightenin,migos,0.8359281437125748,0.6236559139784946,0.0778947368421052,0.0320852229393649,0.5395377239281978,1
895,15JINEqzVMv3SvJTAXAKED,love the way you lie,eminem rihanna,0.7173652694610779,0.933829611248966,0.6410526315789474,0.2424489895783617,0.2434778928530402,0
896,15OCqNPYoLziEAsbVnqRj5,good without,mimi webb,0.5580838323353294,0.5729942100909843,0.2494736842105263,0.0727293940164355,0.2614526085405594,1
897,15OjBeqNX3bShsGYQbteRv,la txica,farruko,0.6095808383233534,0.7022332506203474,0.6221052631578947,0.088725491049243,0.2735929479622005,0
898,15coTBAzEN1bOeipoNDZAR,merry christmas happy holidays,nsync,0.5904191616766469,0.9483043837882548,0.7621052631578947,0.1046209836981964,0.3523660965302087,0
899,15dnkAHcHC0vrIUlbiPiqU,i dont know why,imagine dragons,0.3892215568862276,0.6567411083540117,0.0407368421052631,0.0058274787534356,0.5160430232347233,1
900,15fZrZhdK0g1BS9sDeW6sD,love no more,loud luxury anders,0.7389221556886229,0.6784532671629446,0.1947368421052631,0.0222259933216596,0.4491683746576461,1
901,15k1TDabqSEmyXOwMq9RM7,investe em mim,jonas esticado,0.5772455089820361,0.9627791563275434,0.8063157894736842,0.3189083213075044,0.685270164874032,0
902,15kQGEy89K8deJcZVFEn0N,this feeling,the chainsmokers kelsea ballerini,0.465868263473054,0.6505376344086022,0.4652631578947368,0.0654858783789378,0.3533334542530487,1
903,15qKrPi4Kg0z7g9HlwWyeb,the jackie with j cole  lil tjay,bas j cole lil tjay,0.7592814371257487,0.4675351530190239,0.64,0.3350050227241661,0.491502367003428,0
904,15xWRPHQMeqgdkGzInx3PY,falling like the stars,james arthur,0.1748502994011976,0.3403639371381306,0.1663157894736842,0.8279665036094287,0.7880458769400058,2
905,161DnLWsx1i3u1JT05lzqU,talking to the moon,bruno mars,0.4167664670658684,0.5874689826302729,0.0488421052631578,0.5140808259845269,0.5994534428865954,2
906,167NczpNbRF7oWakJaY3Hh,slow hands,niall horan,0.6922155688622755,0.4179073614557485,0.8547368421052631,0.0142782469971829,0.2369421822381029,0
907,16dUQ4quIHDe4ZZ0wF1EMN,cairo,karol g ovy on the drums,0.9664670658682636,0.6774193548387097,0.4599999999999999,0.4859115985053689,0.4128320001934715,0
908,16oi4OiKmkO51l60F5R9kR,lightskin sht feat future  jetsonmade,dababy future jetsonmade,0.9365269461077846,0.575062034739454,0.6221052631578947,0.1156874659221513,0.5034673728378045,0
909,16wAOAZ2OkqoIDN7TpChjR,yummy,justin bieber,0.6299401197604793,0.500620347394541,0.4894736842105263,0.3470775487866623,0.5993022932424017,1
910,16x6tqeSkIjoLEf7SJLlYy,ratchet happy birthday,drake,0.5964071856287426,0.5306038047973533,0.4336842105263158,0.4607605025418352,0.7334506254572277,2
911,16x9bQHw8TBNaGDyULvwad,before i close my eyes,xxxtentacion,0.2467065868263473,0.1253101736972704,0.3178947368421052,0.9818912109062556,0.1741485740542567,2
912,170DNUSnQRp1tGpppF26pA,epidemic,polo g,0.5580838323353294,0.6153846153846154,0.4673684210526315,0.1287660358231888,0.7812078670366811,1
913,1797zYiX4cKosMH836X9Gt,la corriente,bad bunny tony dize,0.6143712574850301,0.7901157981803144,0.5757894736842105,0.2303764635158655,0.9032823656733112,0
914,17CWWoszMuoGecCJzmOubE,j christ,lil nas x,0.7149700598802397,0.6102150537634409,0.903157894736842,0.0592484065799814,0.623794581587555,0
915,17Fd6Yb7mSbinKG8LoWfFl,i took a pill in ibiza  seeb remix,mike posner seeb,0.6143712574850301,0.7146401985111662,0.6926315789473684,0.0355057719904055,0.3340225757108567,0
916,17FyWGvqby379Q92sn23jW,queen,shawn mendes,0.8706586826347306,0.6887923904052936,0.9357894736842104,0.1941588853283768,0.5097007841643539,0
917,17IBDpAl3J39swaoPlfGpp,another late night feat lil yachty,drake lil yachty,0.6395209580838325,0.5368072787427627,0.191578947368421,0.0349021456872807,0.6730875035520165,1
918,17JYzDCW1UTndfURuTydF2,dance to this feat ariana grande,troye sivan ariana grande,0.7017964071856289,0.7590984284532672,0.7157894736842105,0.0063506215494771,0.4250207075012546,0
919,17UUYZ290omPaJY4wKeyHh,me dijeron,ozuna,0.7784431137724552,0.8469809760132341,0.8063157894736842,0.0274574212820747,0.2860053567433901,0
920,17UfXrL7Run3GyZJW4uRjC,paradigmas,jorge  mateus,0.6419161676646709,0.7932175351530191,0.831578947368421,0.3239385405002112,0.6723982611744932,0
921,17Yq72h0p15OhCbZ5lJ5gd,bickenhead,cardi b,0.8790419161676649,0.8190653432588916,0.9210526315789472,0.154923175625264,0.6603425655536006,0
922,17cia5k4BpGVlyEfqrFH50,cant catch me now  from the hunger games the ballad of songbirds  snakes,olivia rodrigo,0.4407185628742516,0.357940446650124,0.2126315789473684,0.8601599064427521,0.5756745808620367,2
923,17js0w8GTkTUFGFM6PYvBd,igualito a mi ap,fuerza regida peso pluma,0.7281437125748504,0.8169975186104219,0.8031578947368422,0.18912866613567,0.5936553425353237,0
924,17phhZDn6oGtzMe56NuWvj,lose control,teddy swims,0.4922155688622756,0.6019437551695617,0.2210526315789473,0.2001951483596249,0.6844176808807791,1
925,17vGPZ5EsdvtgAOCD4FLWI,ap  music from the film boogie,pop smoke,0.7197604790419163,0.7466914805624483,0.6336842105263157,0.1529110879481813,0.6124341743299537,0
926,1839RWzPRZCVgvamu4sHSN,all my love feat conor maynard,cash cash conor maynard,0.5269461077844312,0.8779983457402812,0.2863157894736842,0.1488869125940159,0.5334856921746804,1
927,186NCtNk1tUYS7c2DxgJ7O,christmas tree,v,0.3437125748502995,0.3744830438378825,0.1568421052631578,0.703217067630301,0.5579900724913693,2
928,18HNGxDOcshRU2Hdu8tMOM,popopop,gambi,0.8179640718562875,0.6515715467328371,0.4010526315789473,0.0488861550430055,0.5035338786812495,1
929,18HOjcvTVV7W8YzBuOsAPS,un verano sin ti,bad bunny,0.4227544910179641,0.4902812241521918,0.3999999999999999,0.697180804599053,0.8532457874594164,2
930,18W92Zm1KjLCbUIszOhpkD,i wanna know feat bea miller,notd bea miller,0.6119760479041918,0.7270471464019851,0.6031578947368421,0.0254453336049919,0.4426205720711734,0
931,18XlJEroUwFo0tLZxscgXE,lost,maroon 5,0.7377245508982038,0.7074028122415219,0.7726315789473684,0.2243402004846173,0.5820530958470125,0
932,18asYwWugKjjsihZ0YvRxO,the motto,tisto ava max,0.7233532934131738,0.7663358147229116,0.4547368421052631,0.0302743440299904,0.4306857961656358,1
933,18ddJHQ7CUzNBiy55L0Xjj,wfm,realestk,0.3437125748502995,0.1677005789909015,0.2263157894736842,0.7243439882396695,0.2017545450698008,2
934,18ssFhD04lWo1RzpcohnrG,anyone,demi lovato,0.4874251497005989,0.3775847808105873,0.2999999999999999,0.8812868270521205,0.503400866994359,2
935,18uSfZqFBxQFi8CsXOIbhy,dj play a christmas song,cher,0.458682634730539,0.7632340777502068,0.4568421052631579,0.1579413071408881,0.5271978669762212,1
936,18uwL0vNUanqZH0ro2QcOP,comethru,jeremy zucker,0.7724550898203595,0.1614971050454921,0.6063157894736841,0.6106610344844967,0.2857574713269125,2
937,18vXApRmJSgQ6wG2ll9AOg,rapstar,polo g,0.7652694610778444,0.5316377171215881,0.4263157894736842,0.4124703982918502,0.2075042775349306,2
938,18zQTt3ifDv6iLni2YuXMg,born again,rihanna,0.377245508982036,0.2462779156327543,0.2389473684210526,0.4778632477970381,0.4227595088241162,2
939,193Dm5SqYy3hTSbuzxbwKc,writer in the dark,lorde,0.2095808383233533,0.2576509511993383,0.26,0.734404426625083,0.1519779442439192,2
940,19CSr8rwW05VJL2F91KFNK,ivy,taylor swift,0.4371257485029941,0.5409429280397023,0.5294736842105263,0.8601599064427521,0.2547657482814284,2
941,19Ec2gbNtQTE44IizcPjtD,wassup feat future,lil uzi vert future,0.7329341317365271,0.62055417700579,0.6252631578947369,0.3541198556564518,0.5036366604393014,0
942,19Fg3WrTfo35Ji3PtfZE6J,auntie diaries,kendrick lamar,0.44311377245509,0.3651778329197684,0.5863157894736841,0.7494950842032033,0.4886728456641213,2
943,19GVttbvglsRrRB8FGGM05,komang,raim laode,0.6526946107784432,0.4044665012406947,0.3294736842105262,0.4074401790991435,0.5271978669762212,2
944,19HA9J80qZfIkAnp2g8N2S,famous,21 savage,0.7532934131736528,0.5947063688999172,0.6463157894736842,0.7273621197552935,0.7694605166899438,2
945,19MBk3PbNFE36wqIqkMq9H,la cintura,alvaro soler,0.6610778443113773,0.8500827129859387,0.7936842105263158,0.0295701133430115,0.3224021910652422,0
946,19OXtYzrJyCrQvTbfukt4H,madrid feat myke towers,maluma myke towers,0.7353293413173654,0.7435897435897436,0.8105263157894738,0.2404369019012789,0.745850942266882,0
947,19WjVVgXjdKXfLXoaDPwTM,ready for it,taylor swift,0.5580838323353294,0.7735732009925559,0.3999999999999999,0.0576387364383152,0.685197613044819,1
948,19a3JfW8BQwqHWUMbcqSx8,famous,kanye west,0.377245508982036,0.7373862696443342,0.3968421052631579,0.0715221414101859,0.7691521714157885,1
949,19hh7DkfRBrpRGYfKlw7jb,valentine,5 seconds of summer,0.7137724550898205,0.7704714640198511,0.78,0.060455659186231,0.2859086209711062,0
950,1A85fOmviQuGgkF6Lww6Nd,midnight train,sam smith,0.6742514970059881,0.5947063688999172,0.3863157894736841,0.3792709516199856,0.2983210297522959,1
951,1ABS9lKaZ1uXkXCqr9zFO7,kids again,sam smith,0.6179640718562875,0.72808105872622,0.4589473684210526,0.488929730020993,0.4916958385479961,2
952,1AGjF8pckOxTGeb5zubyqH,genick,loredana,0.9233532934131736,0.5771298593879239,0.5947368421052631,0.3299748035314593,0.352263314772157,0
953,1AI7UPw3fgwAFkvAlZWhE0,take me back to london feat stormzy,ed sheeran stormzy,0.8802395209580839,0.7653019023986767,0.6031578947368421,0.2203160251304519,0.5522403400262395,0
954,1AT4xjNarTswd0UZ5FlmKF,motiv8,j cole,0.8610778443113775,0.3755169561621174,0.5936842105263157,0.1358083426929783,0.623818765530626,0
955,1AVu7Kc2MRrLfOG1RCEf07,aura,ozuna arthur hanlon,0.4514970059880241,0.4799421009098428,0.2347368421052631,0.9527159395885564,0.3699417771570566,2
956,1AZjCZSGEjlxUufFQwSszF,wild flower with youjeen,rm youjeen,0.4023952095808384,0.7694375516956162,0.4052631578947367,0.0283628607367619,0.6546230630173095,1
957,1AhDOtG9vPSOmsWgNW0BEY,bohemian rhapsody  remastered 2011,queen,0.3161676646706587,0.3951612903225806,0.2021052631578947,0.2726303047346023,0.1474434549181071,1
958,1AkTW13ysu0AJrwuM6UY0I,gyal you a party animal  remix,charly black daddy yankee,0.6862275449101797,0.8966087675765095,0.7042105263157894,0.0676991748237288,0.3283816709895464,0
959,1Al4Z4K76RCKj31mExavs7,maybe feat bring me the horizon,mgk bring me the horizon,0.4455089820359282,0.9307278742762616,0.5242105263157895,0.000741927149609,0.7822719605318049,1
960,1Ame8XTX6QHY0l0ahqUhgv,the loneliest,mneskin,0.4419161676646708,0.5926385442514475,0.2157894736842105,0.0015115506860932,0.5022279457554157,1
961,1AnkdcHl86kEhDvhaKDuIe,stay high,juice wrld,0.7125748502994013,0.4944168734491315,0.4221052631578947,0.4416456696095495,0.1828910694744224,2
962,1AqemxWsT0iGg5Lvkm16Bt,fukk sleep feat fka twigs,aap rocky fka twigs,0.776047904191617,0.4034325889164598,0.2863157894736842,0.4456698449637148,0.5395498158997334,2
963,1ArLnG0bHaHPXqf08sEKM0,consequences  orchestra,camila cabello,0.4754491017964073,0.2762613730355665,0.1905263157894736,0.648890700349068,0.3514712906365818,2
964,1Av69kr9JitqPWo7WJLS5q,can we kiss forever,kina adriana proenza,0.4107784431137725,0.1118693134822167,0.091578947368421,0.9034197915000304,0.381707265461097,2
965,1B4gJRq61xTs6r1O0Uq2iY,casper,takeoff,0.9233532934131736,0.6050454921422663,0.7589473684210526,0.5281654397241058,0.5644109093767193,0
966,1BAU6v0fuAV914qMUEESR1,born with a beer in my hand,morgan wallen,0.4562874251497006,0.8149296939619521,0.6063157894736841,0.0504958251846716,0.6125067261591668,0
967,1BCBBO8VUEFOb6RBct4XDp,broken smile my all,lil peep,0.473053892215569,0.511993382961125,0.0873684210526315,0.0461698366789438,0.443327952406,1
968,1BKT2I9x4RGKaKqW4up34s,ruff ryders anthem,dmx,0.8742514970059881,0.5740281224152192,0.7452631578947368,0.056733296983628,0.2676739278955737,0
969,1BSMpVGWs3v5BZKnAQziAc,light switch,charlie puth,0.6467065868263473,0.6246898263027295,0.9263157894736842,0.1056270275367377,0.8300594320400969,0
970,1BYZxKSf0aTxp8ZFoeyM3d,we fell in love in october,girl in red,0.4982035928143713,0.3558726220016542,0.2157894736842105,0.1136753782450686,0.5032739012932363,1
971,1Bdptrvb7nQkq8kCw3siE9,feels feat young thug  j hus,ed sheeran young thug j hus,0.6167664670658685,0.6805210918114145,0.6926315789473684,0.1126693344065272,0.2717610142745724,0
972,1Bf8wk84B42gGewriwJlT9,montagem  pr funk,s3bzs mc gw mc menor do alvorada,0.8742514970059881,0.8025227460711333,0.8010526315789473,0.7253500320782108,0.5040236035284373,0
973,1BkY0N8ChFk2mdLbAUu8ZK,pass the dutchie,musical youth,0.7844311377245511,0.4096360628618692,0.983157894736842,0.4617665463803765,0.6227728099928052,0
974,1Bqxj0aH5KewYHKUg1IdrF,some kind of drug feat marc e bassy,geazy marc e bassy,0.5796407185628744,0.5202646815550042,0.4821052631578947,0.0709185151070611,0.5051602488527742,1
975,1BuZAIO8WZpavWVbbq3Lci,powerglide feat juicy j  from sr3mm,rae sremmurd swae lee slim jxmmi juicy j,0.6742514970059881,0.836641852770885,0.5810526315789474,0.0168939609773905,0.7692307692307694,0
976,1BxfuPKGuaTgP7aM0Bbdwr,cruel summer,taylor swift,0.4814371257485031,0.7032671629445822,0.5599999999999999,0.117699553599234,0.7453249415050878,0
977,1BxkZE73h9BN3qwuA15TA3,drip too hard lil baby  gunna,lil baby gunna,0.8982035928143713,0.652605459057072,0.3863157894736841,0.0950635672320535,0.397735173731401,1
978,1Bxzw8ag71snOU9IbhXVD6,kids in love feat the night game,kygo the night game,0.4179640718562875,0.6732837055417701,0.283157894736842,0.4014039160678954,0.4543679224179106,1
979,1C7lXfx4Y5maVl4AgUVlHA,acho pr,bad bunny arcngel de la ghetto engo flow,0.4682634730538924,0.8004549214226634,0.4599999999999999,0.3189083213075044,0.232691854243375,1
980,1CCDIow4pPYyJYzhtTUYz2,raw shit feat migos,dababy migos,0.8670658682634732,0.7156741108354011,0.8610526315789473,0.0274574212820747,0.5037999020550306,0
981,1CKd1PnqfYx0H12V9MSaIY,get low with liam payne,zedd liam payne,0.6778443113772455,0.9255583126550868,0.4936842105263158,0.0216223670185348,0.3703226742604247,0
982,1CUVN2kn7mW5FjkqXTR2W1,perfect strangers,jonas blue jp cooper,0.7089820359281438,0.8242349048800661,0.7126315789473684,0.3742407324272788,0.4308853136959715,0
983,1CnPYaKxTVb4LWOtiGOm0m,all time low,jon bellion,0.5592814371257486,0.5636889991728701,0.4978947368421053,0.0587453846607107,0.2631696684986003,1
984,1Crj1zkRMpsEjb9NOR6Zof,lgante bzrp music sessions vol38,bizarrap lgante,0.4826347305389222,0.8242349048800661,0.7673684210526316,0.3702165570731134,0.2490643837024407,0
985,1CsuHmKOfCYxPoO4xjlAWV,lenfer,stromae,0.2994011976047904,0.5430107526881721,0.6042105263157894,0.3319868912085421,0.7912804793257517,1
986,1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,0.8718562874251498,0.5202646815550042,0.6968421052631578,0.1840984469429632,0.3948270545771136,0
987,1D2L6MefbXon28PzIk9I3r,92 explorer,post malone,0.776047904191617,0.7353184449958644,0.8726315789473684,0.2665940417033541,0.6005356743390227,0
988,1D3ODoXHBLpdxolZRHWV1j,by your side,jonas blue raye,0.6538922155688623,0.7456575682382134,0.6442105263157895,0.0782626351284129,0.461066874648577,0
989,1D3z6HTiQsNmZxjl7F7eoG,m y  l i f e with 21 savage  morray,j cole 21 savage morray,0.5353293413173653,0.5843672456575683,0.045578947368421,0.0625683512471678,0.5641086100883317,1
990,1DAibqbopEYULPEtE8WHTE,what would pluto do,drake,0.8167664670658683,0.5512820512820513,0.4642105263157894,0.0508982427200882,0.2956487040429507,1
991,1DFD5Fotzgn6yYXkYsKiGs,piece of your heart,meduza goodboys,0.6311377245508983,0.7466914805624483,0.6305263157894737,0.0406365955669664,0.467729550964637,0
992,1DIXPcTDzTj8ZMHt3PDt8p,gangstas paradise,coolio lv,0.5952095808383234,0.5088916459884202,0.3726315789473684,0.0658882959143543,0.2010713486780451,1
993,1DMEzmAoQIikcL52psptQL,test drive,joji,0.5940119760479043,0.6474358974358975,0.4568421052631579,0.7142835498542559,0.1710167534265624,2
994,1DRJZUVcs6i6TkdNUXAi6m,estamos bien,bad bunny,0.7712574850299403,0.5729942100909843,0.4484210526315789,0.8038214514844364,0.4435879297940132,2
995,1DRW9bQzt2SE8f7H4KJZyL,sky walker feat travis scott,miguel travis scott,0.5736526946107785,0.7187758478081059,0.1021052631578947,0.0881218647461182,0.6000096735772285,1
996,1DUSuNhF8P5vUGNPpQiZa5,my bad,khalid,0.5928143712574852,0.5647229114971051,0.3778947368421053,0.5462742288178501,0.2314463811752187,2
997,1DWZUa5Mzf2BwzpHtgbHPY,good news,mac miller,0.7712574850299403,0.3083126550868486,0.22,0.8581478187656694,0.7700772072382542,2
998,1DadkoAI2gicYJfindPY20,wonderwall  remastered,oasis,0.3053892215568863,0.901778329197684,0.6421052631578947,0.0007982656045674,0.7725802453461026,0
999,1DcxnVNFAyVl2sDQ646pXS,ppp,kevin roldan,0.761676646706587,0.6495037220843674,0.7157894736842105,0.3651863378804066,0.2796691636587887,0
1000,1DdgqEZk4Hqfpl3drdXJun,no mistakes,kanye west,0.5868263473053893,0.6422663358147229,0.3189473684210526,0.0392281341930085,0.2013736479664327,1
1001,1DhRbox3xkceP64k3JeYfW,antisocial with travis scott,ed sheeran travis scott,0.6778443113772455,0.8283705541770058,0.9242105263157896,0.1327902111773543,0.6362734962121899,0
1002,1Dk3CfJEtqvj7Xg2AWwfEn,took his time,lil wayne,0.7221556886227546,0.7043010752688171,0.6421052631578947,0.1448627372398505,0.6243870881927944,0
1003,1DmW5Ep6ywYwxc2HMT5BG6,tattoo,loreen,0.473053892215569,0.78287841191067,0.2852631578947368,0.2444610772554444,0.6244535940362397,1
1004,1Dp7JGFNjvg8Nk0CtMCcnr,hard feelingsloveless,lorde,0.4035928143712576,0.4375516956162117,0.1557894736842105,0.0329906623940521,0.3041916819327807,1
1005,1DxEbt6OSbrkRthk6pjZue,mercho,lil cake migrantes nico valdi,0.8239520958083834,0.794251447477254,0.9789473684210526,0.4335973189012186,0.2793789563419368,0
1006,1E1uGhNdBe6Dddbgs2KqtZ,jumpsuit,twenty one pilots,0.5628742514970061,0.6081472291149711,0.2136842105263157,0.0085337366791118,0.4856982206663886,1
1007,1E5Xu8dur0fAjSP1VpVhAZ,best friends,the weeknd,0.702994011976048,0.5605872622001654,0.5221052631578947,0.4386275380939254,0.2616823559997339,2
1008,1E6DEDWDKHoOW0fcFuDghV,dont pretend,khalid safe,0.6550898203592815,0.5471464019851118,0.1968421052631578,0.2595517348335647,0.2556363702319844,1
1009,1EHUQesfVKwbthtNcpBi9g,without you with miley cyrus,the kid laroi miley cyrus,0.6047904191616768,0.4623655913978494,0.4578947368421052,0.1740380085575497,0.2771600795651727,1
1010,1EJIcDYXwSqipW5dFe4uJz,every chance i get feat lil baby  lil durk,dj khaled lil baby lil durk,0.3916167664670659,0.729114971050455,0.2052631578947368,0.0008636584540725,0.6248163531823048,1
1011,1ELsaYdj2NlxLvkx9g24xZ,haja colrio feat hugo  guilherme  ao vivo,guilherme  benuto hugo  guilherme,0.6754491017964073,0.7508271298593879,0.7010526315789473,0.5935582892292937,0.3525595680747768,0
1012,1ENdcyhqdylaLsPVgB83qq,rags2riches feat atr son son,rod wave atr son son,0.902994011976048,0.2380066170388751,0.2052631578947368,0.2957693130210533,0.4309336815821136,1
1013,1EQFOouqdKYdpbNoOHRVO2,abcdefu angrier,gayle,0.6239520958083834,0.5967741935483871,0.4378947368421052,0.0661901090659167,0.4542409567167879,1
1014,1EYeZGTMCjV7uVey5fNWXM,love nwantiti feat elgrande toto  north african remix,ckay elgrandetoto,0.5892215568862277,0.7249793217535153,0.4789473684210525,0.5834978508438802,0.8423569670916995,2
1015,1EaKU4dMbesXXd3BrLCtYG,element,kendrick lamar,0.7161676646706588,0.706368899917287,0.4747368421052631,0.2052253675523316,0.8656219203259996,0
1016,1Eck97uRMlprKOOJN9oO1E,good life with geazy  kehlani,geazy kehlani,0.4970059880239521,0.7746071133167908,0.5694736842105262,0.0046604679007276,0.7355969504047788,0
1017,1Ej96GIBCTvgH7tNX1r3qr,otro trago,sech darell,0.7137724550898205,0.7011993382961125,0.6178947368421053,0.1368143865315197,0.7819031553999722,0
1018,1EoEU4HY57qaITp06TkC6B,goteo,duki,0.3868263473053892,0.78287841191067,0.4273684210526315,0.1871165784585873,0.3722452977345692,1
1019,1F2HXIJrE2Xn81OzT2zZvW,unforgettable,french montana swae lee,0.6898203592814373,0.772539288668321,0.7378947368421053,0.0294695089591574,0.3099595523552137,0
1020,1F9kEuwT29fgqlovIclu81,love race feat kellin quinn,mgk kellin quinn,0.4395209580838324,0.8542183622828784,0.4178947368421052,0.005837539191821,0.2973899479440625,1
1021,1FBi1YWCAxlRmfuUbMINqO,runaway,lil peep,0.2982035928143713,0.5885028949545078,0.1505263157894736,0.4426517134480908,0.2005695318593219,2
1022,1FEiijYPJtyswChfcpv3p0,summertime sadness,lana del rey,0.5005988023952096,0.6453680727874277,0.1884210526315789,0.0466728585982145,0.3943615136729967,1
1023,1FP9s72rDYty6mfoOEYKnE,all we got feat kiddo,robin schulz kiddo,0.4239520958083833,0.7632340777502068,0.64,0.2877209623127225,0.829599937121748,0
1024,1FUViuNSldssMIawrOXF2i,i got you,bebe rexha,0.5497005988023953,0.8945409429280398,0.2989473684210526,0.0506970339523799,0.3099897822840524,1
1025,1Fid2jjqsHViMX6xNH70hE,atlantis,seafret,0.2994011976047904,0.4727047146401985,0.1905263157894736,0.0532121435487333,0.7221385860857683,1
1026,1FlL8ycld6uVDDyhV7P5FA,crame,rauw alejandro,0.7365269461077846,0.6236559139784946,0.2421052631578947,0.5875220261980455,0.3348448297752707,2
1027,1FmdAhS8FqRoEJ4jcSfuKZ,iconic ft jaden smith,logic jaden,0.2850299401197605,0.7808105872622002,0.1684210526315789,0.0057771765615085,0.7812320509797521,1
1028,1Ft13La2daEGqz5yWJC7lx,bella,wolfine,0.908982035928144,0.4871794871794871,0.8547368421052631,0.1287660358231888,0.285963034843016,0
1029,1Fuc3pBiPFxAeSJoO8tDh5,en paris,el chachito junior h,0.6610778443113773,0.4768403639371381,0.7757894736842105,0.3682044693960307,0.5569803928681554,0
1030,1G1R0XgChe18Zr1o6tlmN6,watercolor eyes  from euphoria an hbo original series,lana del rey,0.3520958083832336,0.2462779156327543,0.0936842105263157,0.9698186848437594,0.4457403007273321,2
1031,1G2CAJeP7rCwOZjlSJ0Zw3,que calor,major lazer j balvin el alfa diplo,0.7724550898203595,0.8924731182795699,0.4505263157894736,0.037417255283634,0.4795675910978905,0
1032,1GN6qqehnqUfUHH1gfK81v,thousand miles feat brandi carlile,miley cyrus brandi carlile,0.4227544910179641,0.7239454094292804,0.3389473684210525,0.206231411390873,0.7574894648697998,1
1033,1GO9vCm5Cra5uWGSWQ5mGK,in the dark,camila cabello,0.3293413173652695,0.544044665012407,0.263157894736842,0.2112616305835797,0.7801619114988605,1
1034,1GQ3cCJMAhLqWARyVZWxnO,mele kalikimaka  single version,bing crosby the andrews sisters,0.4347305389221557,0.1387510339123242,0.5863157894736841,0.8128758460313086,0.9749575269499816,2
1035,1GWxwShcDEdSvlr0jcpYI1,mahvettim,cakal,0.6000000000000001,0.706368899917287,0.5073684210526316,0.3641802940418653,0.5704145732440946,0
1036,1GYJpuLq41vEVKXiHGEY9j,como si no importara,emilia duki,0.8299401197604791,0.5295698924731184,0.5221052631578947,0.4698148970887074,0.2918155490661975,2
1037,1GeNui6m825V8jP4uKiIaH,bad bad bad feat lil baby,young thug lil baby,0.9868263473053894,0.5936724565756824,0.9052631578947368,0.0981823031315317,0.3944461574737453,0
1038,1GfBLbAhZUWdseuDqhocmn,rumble,skrillex fred again flowdan,0.7904191616766469,0.8418114143920595,0.0278947368421052,0.0518036821747754,0.5638546786860865,1
1039,1GkHyypTFkUf0QQKwYoXH4,you with marshmello  vance joy,benny blanco marshmello vance joy,0.6203592814371259,0.5595533498759305,0.2873684210526316,0.0495903857299844,0.3409815053295364,1
1040,1GpWY5RiInhezB8wGWs6oN,7969 santa,drake,0.4035928143712576,0.4840777502067824,0.3084210526315789,0.557340711041805,0.5723795186186131,2
1041,1GtVGc1UYin3zpMUdNSSpM,midnight,logic,0.5005988023952096,0.6050454921422663,0.2494736842105263,0.087216425291431,0.2922508600414754,1
1042,1H3oIeKUEHpBhXUiso0IMH,kokain,bonez mc raf camora gzuz,0.5568862275449102,0.6774193548387097,0.6063157894736841,0.2323885511929481,0.746068597754521,0
